"bref_id_mlb","lon","lat"
"mossido01",-122.4703868,38.5052429
"mossle01",-95.992775,36.1539816
"mossma01",-87.4058525,39.0953199
"mossoea01",-84.9916144,36.5528462
"mossra01",-85.3096801,35.0456297
"motama01",-69.9312117,18.4860575
"mottbi01",-81.8584164,27.2158826
"mouldgl01",-96.4641886,36.3100688
"mowryjo01",-90.1994042,38.6270025
"mroziro01",-75.774082,41.06064
"mudroph01",-105.1319296,39.977763
"muellbi01",-83.8888647,43.5944677
"muelldo01",-90.1994042,38.6270025
"muellgo01",-76.6196915,39.4370508
"muellhe02",-90.1994042,38.6270025
"muellle01",-89.9839935,38.5200504
"muellra01",-94.70496,37.410884
"muffebi01",-87.5000412,41.5833688
"muichjo01",-90.1994042,38.6270025
"muirjo01",-75.8077081,38.1731782
"mulcahu01",-71.1626756,42.3463503
"mullefr01",-122.0402399,37.5296593
"mullegr01",-83.0457538,42.331427
"mullemo01",-122.9006951,47.0378741
"mullidi01",-75.8746407,41.2917475
"mullijo02",-70.9410356,42.2180724
"mullipa01",-79.6217053,40.0086859
"mulrofr01",-94.6822021,42.9363589
"muncrbo01",-96.7716691,34.0903751
"mungere01",-95.3698028,29.7604267
"mungova01",-80.3917315,34.7732102
"munnsle01",-123.8052935,39.445723
"murffre01",-96.996655,31.0151845
"murphdi01",-84.5120196,39.1031182
"murphed03",-88.0817251,41.525031
"murphjo04",-74.0059413,40.7127837
"murphwa01",-74.0059413,40.7127837
"murrajo01",-75.8813075,41.2459149
"murrara01",-78.1119345,35.9451536
"murtada01",-75.3557457,39.849557
"musiast01",-79.8575467,40.1734049
"musseda01",-77.6847211,40.9142294
"mussiba01",-80.0773949,40.372159
"mustaal01",-71.0328284,42.3917638
"myattge01",-104.990251,39.7392358
"myerbu01",-89.1956142,31.6040538
"myersbi01",-76.9338636,40.2900885
"myersly01",-76.9338636,40.2900885
"myersri01",-121.4943996,38.5815719
"nagelbi01",-90.0489801,35.1495343
"nagyst01",-74.5228916,40.4933734
"nahemsa01",-74.0059413,40.7127837
"naktepe01",-123.8157218,46.9753708
"nalewfr01",-87.6297982,41.8781136
"napleal01",-74.1502007,40.5795317
"naragha01",-82.0131924,39.9403453
"naranch01",-82.345189,23.0540698
"narlebi01",-74.2654234,40.5067723
"narlera01",-75.1196199,39.9259463
"narrosa01",-78.2038842,35.7901559
"natonpe01",-73.833079,40.7674987
"navarju01",-65.4400985,18.1262854
"nayloea01",-94.5785667,39.0997265
"naymimi01",-78.9578022,39.9206363
"nealch01",-94.7404891,32.5007037
"necciro01",-79.8889368,40.1975711
"neemaca01",-90.2806986,38.3107613
"negraro01",-81.5190053,41.0814447
"neigeal01",-75.5397878,39.7390721
"neighbo01",-95.0480162,34.7514893
"neillto01",-86.9352842,34.4434282
"nekolbo01",-74.0059413,40.7127837
"nelsoem01",-97.0814405,43.1702657
"nelsoly01",-97.4912041,46.5858041
"nelsome01",-117.1610838,32.715738
"nelsoro01",-82.9976742,38.7317431
"nelsote01",-96.7969879,32.7766642
"nelsoto01",-87.6297982,41.8781136
"nendi01",-118.2120161,33.954737
"neubaha01",-74.0323626,40.7439905
"neunjo01",-76.6121893,39.2903848
"neveler01",-89.350631,36.9208854
"neverer01",-92.8413116,46.3182794
"newcodo01",-74.417097,40.7598227
"newhoha01",-83.0457538,42.331427
"newkifl01",-88.3292103,37.9811576
"newlima01",-87.2497354,39.8333736
"newsobo01",-80.0734005,34.3740431
"newsodi01",-76.9846808,36.2868223
"newsosk01",-85.0007653,32.4709761
"niarhgu01",-86.80249,33.5206608
"nichobi01",-76.0690036,39.2188663
"nichoch02",-71.3825558,41.878711
"nichoda01",-90.1994042,38.6270025
"nichodo01",-112.0740373,33.4483771
"nichodo02",-88.2317103,34.6367608
"nichoro01",-92.2895948,34.7464809
"niekrph01",-80.8174617,40.0679884
"nielsmi01",-96.1352371,44.2762658
"niemabo01",-84.5120196,39.1031182
"niemabu01",-96.7708138,39.9682131
"niemeja01",-84.5120196,39.1031182
"niemial01",-72.8070435,41.5381535
"niggejo01",-95.9733503,42.8125933
"nippeme01",-99.5042561,34.8720044
"nischro01",-84.1916069,39.7589478
"nitchot01",-96.6397822,33.1972465
"nixonru01",-84.749115,39.1617242
"nixonwi01",-84.9874449,34.0862094
"noblera01",-75.9588102,20.1840159
"nonnere01",-90.1994042,38.6270025
"norenir01",-79.2353259,42.0970023
"normabi01",-90.1994042,38.6270025
"norrile01",-89.3300461,30.3088076
"northji01",-84.4749978,43.4080849
"northro01",-76.1416033,40.8125881
"nottedo01",-71.2250533,42.3497948
"noviklo01",-112.1859866,33.5386523
"novotru01",-88.835352,41.1208668
"nunnho01",-80.4460778,36.4760127
"nuxhajo01",-84.5613355,39.3995008
"o'bried01",-74.290702,40.4778838
"o'brijo03",-74.290702,40.4778838
"o'brito03",-85.8316318,33.6598257
"o'conda02",-74.171811,40.9167654
"o'conji01",-121.4943996,38.5815719
"o'conjo03",-79.843105,40.5064571
"o'deake01",-77.6113869,42.9047857
"o'deapa01",-81.6943605,41.49932
"o'donge01",-90.4562355,39.6297689
"o'donjo02",-94.5785667,39.0997265
"o'neiem01",-122.3255254,37.5629917
"o'neiha02",-75.1652215,39.9525839
"o'neijo02",-82.4929293,37.4253803
"o'rouch01",-118.3430209,46.0645809
"o'roujo02",-75.1652215,39.9525839
"o'tooji01",-87.6297982,41.8781136
"oanapr01",-158.0091667,21.3866667
"ockeywa01",-74.0059413,40.7127837
"odenwte01",-92.7568703,44.9746896
"odomda01",-119.3870656,36.5432837
"odomhe01",-95.1502214,31.7960064
"oertech01",-95.6163665,37.0373005
"ogdencu01",-75.4548646,39.8282367
"oglesji01",-93.2065782,37.5522632
"ogrodbr01",-77.2988656,41.5878494
"ogrodjo01",-77.2988656,41.5878494
"okriele01",-83.0457538,42.331427
"oldisbo01",-90.3960275,42.0502844
"olivaed01",-67.1451517,18.2013463
"olivato01",-83.6880257,22.4133651
"olivege01",-90.5151342,41.5067003
"oliveto01",-86.2999689,32.3668052
"olivoch01",-71.3913439,19.6719869
"olivodi01",-71.3913439,19.6719869
"olmolu01",-66.7441725,18.4596051
"olsenba01",-71.0536625,42.40843
"olsenve01",-122.989827,45.5228939
"olsonka01",-122.5549775,37.9624239
"olsonma01",-97.1722732,42.8880517
"olsonte01",-71.0022705,42.2528772
"onisra01",-82.4571776,27.950575
"oraveer01",-78.9219698,40.3267407
"ordento01",-82.2474648,23.10848
"orengjo01",-122.4194155,37.7749295
"orreljo01",-117.0991967,32.6781085
"orsater01",-118.2436849,34.0522342
"orsinjo01",-74.0116536,40.8932469
"ortegph01",-111.789027,33.3528264
"ortizba01",-77.9053182,21.3926035
"ortizro01",-77.9053182,21.3926035
"orwolos01",-122.6764816,45.5230622
"osborbo01",-98.2388953,27.7639145
"osborbo02",-84.7630682,33.5479728
"osborwa01",-121.7568946,36.910231
"osgooch01",-71.0994968,42.3875968
"osinsda01",-87.6297982,41.8781136
"osteecl01",-86.723537,35.6042105
"osterbi01",-74.0059413,40.7127837
"osterfr01",-91.4098726,39.9356016
"ostrojo01",-87.6297982,41.8781136
"ostrojo02",-75.8460288,41.3198024
"oterore01",-82.345189,23.0540698
"oullijo01",-90.0715323,29.9510658
"outench01",-81.0159081,35.2981943
"outlaji01",-85.8046966,35.0120262
"overmst01",-85.6638884,42.739038
"owenma01",-121.9591252,37.3946625
"owenmi01",-93.294353,37.0433863
"owensja01",-81.8348254,34.992069
"owensji01",-78.5964139,41.8581186
"oylerra01",-86.158068,39.768403
"ozmerdo01",-84.3879824,33.7489954
"paddeto01",-71.4547891,42.9956397
"padgedo01",-81.7962122,35.2809558
"pafkoan01",-92.0410145,45.0435742
"paganjo01",-66.5385055,18.4505017
"pagejo01",-79.7989406,41.1570056
"pageph01",-72.589811,42.1014831
"pagesa01",-82.0370466,34.7395701
"pageva01",-77.863315,35.8065455
"pagliji01",-83.1763145,42.3222599
"paigesa01",-88.0398912,30.6953657
"paineph01",-71.6714162,41.9152194
"palagmi01",-80.5542409,41.9475551
"palicer01",-118.3150722,33.7922392
"palmijo01",-85.1832746,32.8779056
"palmmi01",-71.0588801,42.3600825
"palmqed01",-118.2436849,34.0522342
"palysst01",-75.5946319,41.4809138
"papaial01",-89.6573192,39.5656082
"papisfr01",-104.6091409,38.2544472
"pappami01",-83.0457538,42.331427
"paristo01",-75.1652215,39.9525839
"parkeac01",-76.2982742,36.8354258
"parkesa01",-90.1506465,38.624514
"parkewe01",-87.6876969,42.0450722
"parksar01",-93.7299173,35.2920325
"parmero01",-83.624201,41.7529088
"parneme01",-90.0715323,29.9510658
"parsodi01",-86.1058048,33.4359416
"parsoto01",-73.4408034,41.9644861
"partero01",-118.2436849,34.0522342
"partest02",-72.5784089,42.1544318
"partrja01",-84.8807671,33.0392918
"pascuca01",-82.345189,23.0540698
"pascuca02",-82.345189,23.0540698
"pasekjo01",-79.0377388,43.0962143
"passecl01",-88.6461465,31.674883
"patribo01",-94.3985475,35.3859242
"patteha03",-122.4194155,37.7749295
"pattiji01",-73.8654295,40.8370495
"pattobi01",-76.4060727,40.2737035
"pattoto01",-75.9113306,40.0942664
"paulaca01",-82.345189,23.0540698
"paulsgi01",-94.751303,43.237733
"pavledo01",-87.9064736,43.0389025
"pawelte01",-87.6355995,41.506146
"pawlost01",-76.036514,41.173378
"peacojo01",-77.9747086,35.5454378
"pearcfr02",-85.5388489,38.2453487
"pearcji01",-78.3147199,35.8243208
"pearsal02",-118.1270146,34.095287
"pearsik01",-89.8084192,33.7690049
"pearsmo01",-122.2711137,37.8043637
"peckha01",-88.2067573,42.8814034
"pedenle01",-97.5458565,32.8951262
"peekst01",-72.589811,42.1014831
"peelho01",-97.1724913,32.6828953
"peersja01",-81.4914894,31.1499528
"peeryre01",-111.7321518,40.0443989
"peetech01",-76.9224608,36.6776507
"pellaed01",-71.0588801,42.3600825
"penaor01",-76.9527836,20.957938
"penaro01",-69.9312117,18.4860575
"penceru01",-89.7775939,38.7864361
"pendlji01",-90.4974359,38.7881062
"pensopa01",-94.6274636,39.114053
"peplohe01",-70.4242369,44.060879
"peppela01",-90.0417518,32.8065226
"peppera01",-86.9833417,34.6059253
"perezge01",-6.1965948,36.4718646
"perkich01",-86.8997918,33.5089695
"perkoha01",-82.2976424,36.9784384
"perkojo01",-87.6297982,41.8781136
"permele01",-81.6943605,41.49932
"perraro01",-74.171811,40.9167654
"perribi01",-90.0715323,29.9510658
"perrybo01",-79.4300199,35.8934716
"perrybo02",-77.0441143,35.108493
"perryga01",-77.0555114,35.8546039
"perryji01",-77.0555114,35.8546039
"peskyjo01",-122.6764816,45.5230622
"peterbi01",-75.1652215,39.9525839
"peterbu01",-122.6764816,45.5230622
"peterga01",-80.0886703,41.1578377
"peterha01",-74.2654234,40.5067723
"peterji01",-75.1652215,39.9525839
"peterke01",-111.9007716,39.9530088
"peterru02",-79.9414266,37.2709704
"petersi01",-102.7437754,46.4747289
"petoste01",-84.1428734,43.2994596
"pettile01",-80.1792299,39.8964641
"pettipa01",-118.2436849,34.0522342
"pezzupr01",-73.1951767,41.1865478
"pfistda01",-74.4073736,40.6337136
"pfistge01",-74.5384889,40.5684363
"pfundle01",-87.7845025,41.8850317
"phebubi01",-95.5524788,37.270344
"phelpba01",-76.7002462,39.0839981
"phelpra01",-85.3905209,35.3714575
"phillbu01",-81.2214708,35.6698552
"phillbu02",-88.6503254,33.6076186
"phillda01",-95.555513,33.6609389
"phillda02",-96.4688727,32.0954304
"philldi01",-87.7828523,42.7261309
"philled01",-71.8022934,42.2625932
"philled02",-90.1994042,38.6270025
"phillja01",-90.1994042,38.6270025
"phillja02",-78.5919709,42.9767255
"phillre01",-97.2222451,34.7400809
"phillta01",-84.3879824,33.7489954
"piccini01",-74.1723667,40.735657
"pichero01",-73.5698729,45.4548269
"pickrcl01",-79.3589134,36.9537526
"piconma01",-73.9441579,40.6781784
"piechal01",-87.6297982,41.8781136
"piercbi02",-83.0457538,42.331427
"pierema01",10.4950609,43.8376211
"pierrbi01",-73.9441579,40.6781784
"piersji01",-73.0514965,41.5581525
"pietto01",-76.2332676,41.0545292
"pignajo01",-73.9441579,40.6781784
"pikeje01",-96.0308347,35.2706529
"piktuge01",-87.6297982,41.8781136
"pilaral01",-87.4944873,41.6797578
"pilledu01",-83.0457538,42.331427
"pilnean01",-94.689127,37.4556049
"pinsova01",-90.0489801,35.1495343
"pipgred01",-95.4369432,42.1652658
"pippeco01",-98.9792336,32.3881861
"pisonji01",-90.1994042,38.6270025
"pitkoal01",-74.8648873,40.071222
"pitulst01",-74.0434736,40.8859325
"pizarju01",-66.0641969,18.4481441
"planeem01",-72.5570348,41.4970432
"plarsdo01",-87.6297982,41.8781136
"plaskel01",-64.8815352,17.7124746
"plattwh01",-80.0533746,26.7153424
"pleisbi01",-90.1994042,38.6270025
"plessra01",-82.8309861,36.1631574
"plewshe01",-112.0245054,46.5883707
"poatra01",-87.6297982,41.8781136
"podbibu01",-118.5994651,48.8834681
"podgajo01",-75.3557457,39.849557
"podrejo01",-73.5333522,44.0875411
"poetzjo01",-90.1994042,38.6270025
"pofahji01",-93.268827,44.2949636
"poffebo01",-77.8205508,39.6006523
"poholto01",-83.0457538,42.331427
"poindje01",-97.2222451,34.7400809
"polanhu01",-85.6916396,36.7022797
"polivke01",-87.6297982,41.8781136
"polleho01",-90.0715323,29.9510658
"pollilo01",8.5055814,45.9089803
"pollyni01",-87.6297982,41.8781136
"pomorjo01",-73.9441579,40.6781784
"poolera01",-80.4742261,35.6709727
"poolha01",-122.9158293,39.0429506
"popeda01",-86.1058048,33.4359416
"portebo01",-80.4953334,37.2942935
"porteda01",-88.9548001,39.8403147
"portedi01",-75.692427,38.2028993
"porteja01",-96.9253004,35.3272928
"portene01",-84.9832435,29.7257675
"portoal01",-78.915029,40.6209007
"portoar01",-74.0059413,40.7127837
"posadle01",-82.345189,23.0540698
"posedbi01",-122.4194155,37.7749295
"poserbo01",-89.0153875,43.3380464
"posselo01",-87.6297982,41.8781136
"postwa01",-84.6269824,40.4084826
"pottedy01",-82.6379387,38.4784144
"pottene01",-89.4312201,42.0503062
"powelja03",-77.026088,38.9906657
"powerik01",-78.1797293,39.6989809
"powerjo01",-86.80249,33.5206608
"powerle01",-122.3320708,47.6062095
"powermi01",-85.3404367,38.2493505
"powervi01",-66.7441725,18.4596051
"powisca01",-75.1652215,39.9525839
"pramejo01",-80.8411992,40.1072933
"pregejo01",-88.2762026,42.6780726
"preibme01",-96.1571833,29.7807878
"prendji01",-73.9441579,40.6781784
"prescbo01",-79.9416549,9.3352868
"preskjo01",-94.5785667,39.0997265
"pressto01",-83.6499321,41.04422
"priceja01",-89.2731292,34.6312104
"prichbo01",-95.555513,33.6609389
"priddbo01",-79.9958864,40.4406248
"priddje01",-118.2436849,34.0522342
"primra01",-88.02,31.629444
"princdo01",-78.6561257,34.4873922
"pritcbu01",-118.2120161,33.954737
"proctji01",-76.8477485,38.6967833
"proctre01",-76.7074571,37.2707022
"prudhau01",-93.6899007,32.2518252
"pruethu01",-89.9664798,36.5570028
"pruetji01",-86.7816016,36.1626638
"puccige01",-122.4194155,37.7749295
"purdypi01",-96.7466913,40.2659269
"purkebo01",-79.9958864,40.4406248
"pyburji01",-86.9119366,33.4859402
"pyechjo01",-80.2621852,40.615537
"pyleew01",-90.1994042,38.6270025
"pyleha01",-96.3502917,40.1475004
"pytlafr01",-78.8783689,42.8864468
"qualtto01",-79.8641232,40.3470671
