bref_id_mlb,lon,lat
bailema01,-93.2922989,37.2089572
bailesc01,-82.9824019,39.3331197
bailest01,-73.8654295,40.8370495
bailobo01,-79.5894828,40.0178522
baineha01,-76.0763305,38.7742826
bairdbo01,-83.9207392,35.9606384
bairdo01,-84.3557802,41.2844933
bakenda01,-82.9987942,39.9611755
bakerch02,-122.3320708,47.6062095
bakerda01,-93.382989,41.1897188
bakerdo01,-117.9242966,33.8703596
bakerdu01,-117.3961564,33.9533487
bakerfr02,-81.8431374,27.8964147
bakerfr03,-88.703656,32.3643098
bakerja01,-86.80249,33.5206608
bakerst01,-123.0867536,44.0520691
balazjo01,-79.3831843,43.653226
balbost01,-71.0183787,42.0834335
baldwbi01,-81.5195548,37.1148374
baldwje01,-75.4279748,38.9126129
baldwre01,-83.1343677,42.2733718
baldwri01,-119.7725868,36.7468422
balesle01,-118.2436849,34.0522342
ballaje01,-108.5006904,45.7832856
balleja01,-122.7945333,44.8006775
ballima01,-118.255075,34.1425078
ballje01,-120.4829677,37.3021632
bandoch01,-81.6943605,41.49932
bandosa01,-81.6943605,41.49932
baneed01,-87.6297982,41.8781136
baneydi01,-117.9242966,33.8703596
banisje01,-98.7075744,35.5261633
bankhsc01,-78.6381787,35.7795897
bankswi01,-74.0776417,40.7281575
bannial01,-74.9408715,45.6519493
bannifl01,-100.3509665,44.3683156
barbebr01,-118.1937395,33.7700504
barbest02,-85.6680863,42.9633599
barbiji01,-73.9395687,42.8142432
barera01,-80.1917902,25.7616798
barfije01,-88.0817251,41.525031
barfijo01,-92.0031955,34.2284312
bargagr01,-118.3531311,33.9616801
barkbr01,-76.6121893,39.2903848
barkele01,-85.9652686,37.8836637
barklje01,-81.3444573,35.7344538
barlomi01,-74.614318,42.4073024
barnebr01,-77.6541464,36.4615395
barnelu01,-93.6371937,43.2624685
barneri01,-80.0364297,26.7056206
barnesk01,-84.5120196,39.1031182
barnoed01,-75.6624122,41.408969
barojsa01,-96.9237751,18.8838909
barrage01,-96.1342241,19.173773
barrema02,-118.0353449,34.1397292
barreti01,-86.9549971,38.2989422
barreto01,-6.1965948,36.4718646
barrifr01,-110.9559192,29.0729673
barrijo01,-74.0059413,40.7127837
barrji01,-118.2114603,33.930293
barroto01,-122.6764816,45.5230622
barrst01,-90.1994042,38.6270025
barryje01,-122.8755949,42.3265152
barryri01,-122.272747,37.8715926
bartobo01,-84.4542798,39.1644798
bartosh01,-118.2436849,34.0522342
basske01,-122.2363548,37.4852152
bassra01,-98.3959291,34.6035669
batchri01,-79.7625625,34.1954331
batemjo01,-98.4184224,34.5938359
batesbi01,-95.3698028,29.7604267
batesde01,-122.3320708,47.6062095
batesdi01,-82.4784898,39.2464596
bathebi01,-118.1331593,33.9401088
batiske01,-94.7976958,29.3013479
batiski01,-90.0715323,29.9510658
batisra01,-69.2996732,18.4720698
battlal01,-78.163605,35.297108
battoch01,-118.2436849,34.0522342
baumgro01,-87.8003437,42.1816918
bautijo01,-70.3301173,18.2854798
baylodo01,-97.7430608,30.267153
beallbo01,-122.6764816,45.5230622
beamoch02,-122.2711137,37.8043637
beanbi01,-117.8678338,33.7455731
beanebi01,-81.3792365,28.5383355
beardda01,-84.3879824,33.7489954
beardmi01,-92.2895948,34.7464809
bearega01,-117.1610838,32.715738
bearnla01,-74.0059413,40.7127837
bearske01,-74.0776417,40.7281575
beaslch01,-88.8139469,35.6145169
beaslle01,-77.2302555,37.9918023
beattbl01,-97.0035982,28.8052674
beattji01,-76.3452218,37.0298687
beckegl01,-79.9958864,40.4406248
beckri01,-119.1005657,46.2395793
beckro01,-118.3089661,34.1808392
beckwjo01,-85.4807825,32.6098566
bedrost01,-71.1908924,42.7262016
beenean01,-95.3596617,28.9541368
beenefr01,-95.4318847,29.16941
behenri01,-80.1917902,25.7616798
behneme01,-74.1723667,40.735657
belanma01,-73.2453824,42.4500845
belchke01,-97.1466695,31.549333
belchti01,-82.8274014,40.5492265
belinst01,-78.0102813,40.4847959
bellbu01,-79.9958864,40.4406248
bellde01,-82.4571776,27.950575
belleal01,-93.7501789,32.5251516
beller01,-120.9968782,37.6390972
bellge02,-69.2996732,18.4720698
bellicl01,-75.0637746,42.4528571
bellira01,-71.1656462,19.5791814
bellja01,-87.2169149,30.421309
bellje01,-86.7143516,36.2562002
bellju01,-69.2996732,18.4720698
bellke01,-118.2436849,34.0522342
bellmi01,-79.0358782,43.1725552
belloro01,8.6724335,49.3987524
bellte01,-84.1916069,39.7589478
beltres01,-69.4039656,18.5545213
beltrri01,-117.0382471,32.5149469
benavfr01,-99.4803241,27.5305671
benchjo01,-97.5164276,35.4675602
benedbr01,-86.80249,33.5206608
