"bref_id_mlb","lon","lat"
"meixemo01",-94.2185569,44.1049223
"melilsk01",-87.6297982,41.8781136
"mellobi01",-75.1196199,39.9259463
"meloapa01",-90.9004091,39.2625468
"meltest01",-95.5515431,42.7496413
"menefjo01",-79.6708929,39.348431
"menosmi01",-78.8269753,40.8208976
"mensoed01",-123.166445,42.4395309
"menzete01",-90.1994042,38.6270025
"merceja01",-82.0131924,39.9403453
"mercewi01",-80.5628478,40.6131203
"merklfr01",-88.7289918,43.1947211
"merribi01",-71.3161718,42.6334247
"merried01",-83.744365,38.6411854
"merrige01",-74.171811,40.9167654
"merrijo01",-88.7033859,34.2576066
"mertesa01",-122.4194155,37.7749295
"messebo01",-68.7778138,44.8011821
"messebu01",-83.6299518,42.9275277
"messito01",-75.1652215,39.9525839
"metivde01",-71.1097335,42.3736158
"metzle01",-105.1685977,39.9527634
"meusebo01",-121.8863286,37.3382082
"meuseir01",-122.2711137,37.8043637
"meyerbe01",-90.4809569,38.201999
"meyerbi01",-83.9207392,35.9606384
"meyerch01",-117.3961564,33.9533487
"meyerle01",-75.1652215,39.9525839
"meyerle02",-91.5301683,41.6611277
"middlji01",-86.2539519,41.2376688
"midkiez01",-82.2207706,38.3231877
"milancl01",-87.8394704,35.6172917
"milanho01",-87.8394704,35.6172917
"miljujo01",-79.9958864,40.4406248
"millebe01",-82.806971,42.9477638
"millebi02",-92.0185651,42.1646477
"millech02",-83.3657601,41.4514404
"millecy01",-72.589811,42.1014831
"milledo01",-73.9441579,40.6781784
"milledo02",-74.1454214,40.7684342
"milledo03",-82.1910376,42.4048018
"milledu01",-79.7064413,41.4339484
"milledu02",-95.5851456,41.006292
"milleed02",-76.5152443,40.3295359
"milleel01",-82.7079605,41.4489396
"millefr01",-86.8421125,40.4493696
"millefr02",-83.579938,42.4061467
"millege01",-84.4957757,39.091449
"milleha01",-74.0059413,40.7127837
"millehu01",-90.1994042,38.6270025
"milleja01",-76.6121893,39.2903848
"milleja02",-82.7304486,39.9567304
"milleji01",-79.9958864,40.4406248
"milleko01",-75.9579358,40.270762
"milleot01",-98.9478594,40.4986252
"millera01",-84.5120196,39.1031182
"millera02",-79.9958864,40.4406248
"millera03",-85.1393513,41.079273
"millera04",-92.0185651,42.1646477
"millere01",-75.1652215,39.9525839
"millero01",-85.9863593,38.3725644
"milleto02",-77.5601575,38.1500293
"millewa01",-75.1652215,39.9525839
"millewa02",-89.9781797,42.0950233
"millewa03",-85.4388608,39.838379
"millibi01",-78.8783689,42.8864468
"millijo01",-75.1652215,39.9525839
"millsev01",-74.1723667,40.735657
"millsfr01",-80.6806316,40.4922879
"millsja01",-73.2036898,42.7120196
"millswi01",-74.8209875,42.5489656
"miltola01",-87.1111676,37.7719074
"minahco01",-83.8088171,39.9242266
"minerra01",-73.6440058,43.3095164
"minneda01",-73.6917851,42.7284117
"mitchbo01",-84.5120196,39.1031182
"mitchcl01",-98.9525807,40.0961242
"mitchfr01",-71.1097335,42.3736158
"mitchjo01",-83.0457538,42.331427
"mitchmi01",-83.8088171,39.9242266
"mitchro01",-97.464453,31.0560132
"mitchwi01",-90.0919339,34.4966421
"mittera01",-76.9394217,40.7631404
"mizeubi01",-89.285085,39.3011566
"moellda01",-90.5389662,41.8239952
"moffesa01",-80.7209149,40.0639616
"mogrige01",-77.6109219,43.16103
"moharge01",-78.8783689,42.8864468
"moharjo01",-79.9958864,40.4406248
"mohleki01",-90.2254002,41.0722596
"mokanjo01",-78.8783689,42.8864468
"molesca01",-77.4105409,39.4142688
"mollefr01",-84.5120196,39.1031182
"mollwfr01",10.962695,50.2612094
"molynvi01",-79.0358782,43.1725552
"monroed01",-85.7584557,38.2526647
"monrojo01",-96.3599821,33.1634493
"moolige01",-71.1631137,42.7070354
"moonle01",-79.443333,36.025556
"moorech01",-86.0529604,38.8794321
"mooreea01",-82.7535049,39.8842304
"mooreed01",-89.0467345,37.0517194
"moorege01",-81.4740054,40.5206198
"moorege02",-96.7561082,32.5920798
"mooreje01",-83.0363633,42.3149367
"moorero01",-97.7430608,30.267153
"mooresc01",-90.1994042,38.6270025
"moorewi01",-97.594167,33.758889
"moranbi01",-88.0817251,41.525031
"moranch01",-77.0368707,38.9071923
"moranch02",-86.7816016,36.1626638
"moranha01",-82.2904286,37.6719949
"moranhe01",-78.0594481,41.5933981
"moranpa01",-71.8022955,42.5834228
"moranro01",-87.5286325,38.677269
"moransa01",-77.6109219,43.16103
"morefo01",-85.7405275,38.9831093
"morehra01",-96.1916425,32.6279109
"morelha01",-75.1652215,39.9525839
"morenle01",-79.9958864,40.4406248
"morgacy01",-82.033752,39.0275781
"morgacy02",-70.9495226,41.8459169
"morgapi01",-91.8318334,37.9642529
"morgara01",-76.6121893,39.2903848
"morgare01",-95.6155615,41.4488816
"moriabi01",-87.6297982,41.8781136
"moriage01",-72.6162009,42.2042586
"moriage02",-87.6297982,41.8781136
"morlebi01",-86.1089301,42.7875235
"moronji01",-71.0588801,42.3600825
"morrebi01",-71.1240559,42.2565289
"morribi01",-77.7011251,39.6775029
"morribu01",-94.5785667,39.0997265
"morried01",-73.9441579,40.6781784
"morrifr01",-76.6121893,39.2903848
"morrigu01",-80.8892539,37.674008
"morriha01",-71.4462627,41.8217302
"morrija01",-84.5555347,42.732535
"morrijo01",-71.0588801,42.3600825
"morrijo02",-89.0187222,42.6827885
"morrijo04",-86.8136005,37.7522749
"morriph01",-87.0494408,37.8831055
"morrito01",-89.0187222,42.6827885
"morrito02",-90.1994042,38.6270025
"morriwa01",-96.4597089,32.9312336
"morseha01",-93.0899578,44.9537029
"mortoch01",-80.6758667,41.8901248
"mortogu01",-88.1089185,33.7570541
"mortosp01",-75.1652215,39.9525839
"moselea01",-83.5819659,40.2924907
"moserwa01",-80.579511,35.4087517
"moskido01",-122.2711137,37.8043637
"mostijo01",-87.6297982,41.8781136
"motzfr01",-76.9394217,40.7631404
"moultal01",-71.3967256,42.1417641
"mowera01",-86.2158331,41.0647645
"mowremi01",-77.7103761,39.8160559
"moyered01",-80.572296,41.6067211
"moynami01",-87.6297982,41.8781136
"muellhe01",-90.1994042,38.6270025
"muellwa01",-90.3467838,37.4650531
"muldomi01",-7.4653217,53.5345308
"mullato01",-8.4863157,51.8968917
"mullebi01",-90.1994042,38.6270025
"mullech01",-122.3320708,47.6062095
"mullied01",-90.1994042,38.6270025
"mullige01",-83.555212,41.6639383
"mulliji01",-75.7363033,41.3398022
"mulredo01",-71.1522765,42.4792618
"mulvejo01",-71.4128343,41.8239891
"munchja01",-75.3235215,39.9098345
"mundybi01",-80.8378609,40.6225623
"munsojo01",-77.7508202,41.3264556
"munsore01",-84.5120196,39.1031182
"murchsi01",-68.7989582,44.3888609
"murchti01",-79.5716903,35.8534705
"murdowi01",-77.7455583,42.9120072
"murnati01",-73.0506972,41.485921
"murphbo01",-73.7477857,41.7784372
"murphbu01",-104.990251,39.7392358
"murphco01",-71.8022934,42.2625932
"murphco02",-72.4528885,42.6959093
"murphda01",-73.9441579,40.6781784
"murphda02",-75.1652215,39.9525839
"murphda03",-73.1174344,42.6242251
"murphdu01",-88.0853154,38.7308811
"murphed01",-76.5660529,42.9317335
"murphed02",-75.2804502,41.9539754
"murphfr01",-73.8587461,41.0762077
"murphho01",-86.80249,33.5206608
"murphjo03",-72.9278835,41.308274
"murphle01",-87.4139092,39.4667034
"murphmi01",-76.3013383,40.6923112
"murphmo01",-71.3700545,41.8137116
"murphpa01",-71.8356271,42.1945385
"murphwi01",-72.589811,42.1014831
"murphya01",-71.5245087,42.3056501
"murrabi01",-68.8870077,44.0088654
"murrabo01",-73.0835582,44.8107132
"murrage01",-80.8431267,35.2270869
"murraji01",-94.7976958,29.3013479
"murraji02",-75.6624122,41.408969
"murrami01",-71.0588801,42.3600825
"murrare01",-77.1230256,41.6625737
"mussepa01",-77.4766585,40.8909008
"myattgl01",-92.2670941,34.769536
"myersal01",-87.6300207,40.124481
"myersbe01",-77.4105409,39.4142688
"myersel01",-77.1155359,40.0089827
"myersge01",-78.8783689,42.8864468
"myersha01",-122.4194155,37.7749295
"myershe01",-75.1652215,39.9525839
"myershy01",-80.5772928,40.6186756
"myersjo01",-75.5397878,39.7390721
"naborja01",-86.8641558,33.1006746
"nagello01",-84.2424449,40.1447732
"nagleju01",-122.7140548,38.440429
"nagleto01",-87.9064736,43.0389025
"nancedo01",-97.3307658,32.7554883
"napiebu01",-83.9085132,32.2021071
"nashbi01",-77.4360481,37.5407246
"nashke01",-70.9410356,42.2180724
"navasa01",-122.4194155,37.7749295
"nayloro01",-97.2380725,33.2615068
"neaglja01",-76.1474244,43.0481221
"nealegr01",-81.5615135,39.2667418
"nealof01",-88.8335028,37.9594572
"nealoji01",-121.4943996,38.5815719
"needhto01",-8.24389,53.41291
"nehfar01",-87.4139092,39.4667034
"neighcy01",-94.1574263,36.0625795
"neisbe01",-88.9936873,40.4842027
"neitzer01",-83.555212,41.6639383
"nelsoan01",-93.0899578,44.9537029
"nelsoca01",-70.2553259,43.661471
"nelsolu01",-90.5073546,41.2839243
"nelsora01",-72.6162009,42.2042586
"nelsore01",-81.6943605,41.49932
"nessja01",-87.6297982,41.8781136
"netzemi01",-78.3852953,41.9578425
"neuerte01",-83.1218634,41.3503303
"neweljo01",-75.5397878,39.7390721
"newelt.01",-90.1994042,38.6270025
"newkijo01",-86.7822143,38.3050558
"newmach01",-89.5041158,42.5887758
"newnapa01",-96.0782918,30.0974405
"newtodo01",-84.8732888,39.4072748
"nichoal01",-2.221575,52.193636
"nichoar01",-71.4547891,42.9956397
"nichoch01",-71.5147839,42.0028761
"nichofr01",-78.9578022,39.9206363
"nichofr02",-95.9099681,33.5834377
